pro_code,user_id,cate_id,brand_id,name,description,short_description,ingredients,how_to_use,price,price_poi,quantity,weight,barcode,slug_url,seo_title,seo_url,seo_keyword,seo_description,view_count,sales_count,status,credit_type_id,minimum_eligiblity_value
,1,3,3,פנסופר,,"פנס עוצמתי וקומפקטי.
הפנס משמש כמחזיק מפתחות.
בעזרת הפנס ניתן לשחרר עגלות סופר.
תאורת הפנס נעשית בעזרת 3 לדים לבנים חזקים.
מצויין כפרוייקט ראשון.
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית.
הקיט מופעל באמצעות סוללה 3V 2032 (כלולה).
מספר רכיבים: 10.
זמן עבודה: 2 שיעורים (מחושב לפי 45 דקות לשיעור).
דרגת קושי: קל.
הצגת פנסופר | הרכבת פנסופר",,,13.0,13.0,100,1,,,,,,,0,0,0,1,
,1,3,3,תאורת לילה (קופסא),,"תאורת חירום מבוססת לדים.
מצוין כפרויקט ראשון.
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית.
הקיט מופעל באמצעות סוללה 3V 2032 (כלולה).
מספר רכיבים: 15.
זמן עבודה: 3 שיעורים (מחושב לפי 45 דקות לשיעור).
דרגת קושי: קל.
הצגת תאורת לילה | הרכבת תאורת לילה",,,27.2,27.2,100,1,,,,,,,0,0,0,1,
,1,3,3,תאורת לילה (מחזיק מפתחות),,"תאורת לילה עוצמתית וקומפקטית.
התאורה משמשת כמחזיק מפתחות.
נדלקת באופן אוטומטי בזמן כיבוי אורות.
התאורה נעשית בעזרת 4 לדים לבנים חזקים.
מצויין כפרוייקט ראשון.
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית.
הקיט מופעל באמצעות סוללה 3V 2032 (כלולה).
מספר רכיבים: 15.
זמן עבודה: 2 – 3 שיעורים (מחושב לפי 45 דקות לשיעור).
דרגת קושי: קל.",,,17.4,17.4,100,1,,,,,,,0,0,0,1,
,1,3,3,אורגניתון,,"אורגנית קטנה ומיוחדת באורך אוקטבה, עם יכולת הקלטה.
האורגנית כוללת טונים וחצאי טונים.
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית.
הקיט מופעל באמצעות סוללה 9V (כלולה).
מבוסס רכיב PIC.
מספר רכיבים: 53.
זמן עבודה: 8 – 9 שיעורים (מחושב לפי 45 דקות לשיעור).
דרגת קושי: בינוני – קשה.
הרכבת אורגנית",,,72.8,72.8,100,1,,,,,,,0,0,0,1,
,1,3,3,אינטרקום,,"קיט המורכב משתי יחידות עצמאיות.
בין שתי היחידות ניתן לצפצף ולדבר.
היחידות מחוברות באמצעות כבל AUX (אנו מספקים כבל באורך 3 מטר).
לתפעול האינטרקטום, יש לחבר את הכבל המסופק בערכה, בין שתי היחידות.
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית.
הקיט מופעל באמצעות צמד סוללות 9V (כלולות).
מבוסס רכיבים 386, 555.
מספר רכיבים: 74.
זמן עבודה: 10 שיעורים (מחושב לפי 45 דקות לשיעור).
דרגת קושי: בינוני.",,,97.8,97.8,100,1,,,,,,,0,0,0,1,
,1,3,3,בלטון,,"פעמון נייד לבית עם מגוון מנגינות.
ניתן לבחור מבין המנגינות באמצעות לחצן.
החיבור בין המכשיר למיקרופון נעשה באמצעות כבל (AUX).
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית.
הקיט מופעל באמצעות סוללה 9V (כלולה).
מבוסס רכיב PIC.
מספר רכיבים: 35.
זמן עבודה: 6 שיעורים (מחושב לפי 45 דקות לשיעור).
דרגת קושי: בינוני.
הצגת בלטון | הרכבת בלטון",,,76.1,76.1,100,1,,,,,,,0,0,0,1,
,1,3,3,וינקר לאופניים,,"וינקר איכותי לאופניים\קורקינט.
תאורת לדים קבועה צהובה.
תאורת לדים אדומה מתפקדת כמערכת איתות ימינה\שמאלה.
הוינקר מתחבר בקלות לכידון של אופניים\קורקינט.
השליטה נעשית על ידי שלט חוטי קטן שאותו יש להרכיב.
שער כניסה לקיטים מורכבים יותר.
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית.
הקיט מופעל באמצעות סוללה 9V (כלולה).
מבוסס רכיב 555.
מספר רכיבים: 24.
זמן עבודה: 5 שיעורים (מחושב לפי 45 דקות לשיעור).
דרגת קושי: קל – בינוני.
הרכבת וינקר | הרכבת קופסא",,,54.4,54.4,100,1,,,,,,,0,0,0,1,
,1,3,3,מגבר (4 רמקולים),,"מגבר נייד, עוצמתי ומעוצב.
מתחבר לכל מכשיר חשמלי עם יציאת אוזניות סטנדרטית (AUX).
ניתן לשלוטי על עוצמת הקול של כל זוג רמקולים בנפרד.
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית
הקיט מופעל באמצעות סוללה 9V (כלולה).
מבוסס רכיב PIC.
מספר רכיבים: 35.
זמן עבודה: 8 – 9 שיעורים (מחושב לפי 45 דקות לשיעור).
דרגת קושי: בינוני – קשה.
הרכבת מגבר",,,97.8,97.8,100,1,,,,,,,0,0,0,1,
,1,3,3,מגן דוד,,"מגן דוד אלקטרוני מאיר ומהבהב.
תאורה כחולה.
ניתן לשנות את קצב ההבהוב.
ניתן להפסיק את ההבהוב על מנת לקבל תאורה מלאה.
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית
הקיט מופעל באמצעות צמד סוללות 3V 2016 (כלולות).
מבוסס רכיב 555.
מספר רכיבים: 34.
זמן עבודה: 6 שיעורים (מחושב לפי 45 דקות לשיעור).
דרגת קושי: קל – בינוני.",,,48.9,48.9,100,1,,,,,,,0,0,0,1,
,1,3,3,מדליה אלקטרונית,,"מדליה מאירה ומהבהבת.
תאורה בשני צבעים שונים.
ניתן לשנות את קצב ההבהוב.
ניתן להפסיק את ההבהוב על מנת לקבל תאורה מלאה.
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית
הקיט מופעל באמצעות צמד סוללות 3V 2016 (כלולות).
מבוסס רכיב 555.
מספר רכיבים: 56.
זמן עבודה: 7 שיעורים (מחושב לפי 45 דקות לשיעור).
דרגת קושי: קל – בינוני.
הרכבת מדליה",,,48.9,48.9,100,1,,,,,,,0,0,0,1,
